"transaction","transaction_date","transaction_amount","credit_card","cardholder_name","cardholder_id","merchant_id","merchant_name","merchant_cat_id","merchant_type"
65,"2018-12-09 20:27:26","$4.00","4586962917519654607","Kevin Spencer",20,7,"Gomez-Kelly",4,"pub"
192,"2018-05-23 17:33:21","$5.16","3535651398328201","Kevin Spencer",20,91,"Turner Ltd",4,"pub"
2076,"2018-01-29 22:49:11","$5.33","4506405265172173","Kevin Spencer",20,45,"Velazquez Ltd",4,"pub"
104,"2018-12-04 23:04:40","$6.10","4506405265172173","Kevin Spencer",20,126,"Bartlett and Sons",4,"pub"
61,"2018-11-18 09:29:57","$6.47","3535651398328201","Kevin Spencer",20,105,"Garcia and Sons",4,"pub"
218,"2018-11-13 04:46:46","$6.81","3535651398328201","Kevin Spencer",20,58,"Young, Hull and Williams",4,"pub"
162,"2018-09-16 17:43:22","$7.18","4586962917519654607","Kevin Spencer",20,35,"Jarvis-Turner",4,"pub"
54,"2018-10-14 13:23:51","$7.19","3535651398328201","Kevin Spencer",20,21,"Robertson-Smith",4,"pub"
425,"2018-11-07 11:47:42","$7.41","4586962917519654607","Kevin Spencer",20,60,"Smith-Richards",4,"pub"
523,"2018-10-06 09:36:45","$7.46","3535651398328201","Kevin Spencer",20,65,"Allen, Ramos and Carroll",4,"pub"
269,"2018-03-10 00:47:29","$8.45","4586962917519654607","Kevin Spencer",20,5,"Miller-Blevins",4,"pub"
1034,"2018-07-10 12:33:53","$10.01","3535651398328201","Kevin Spencer",20,35,"Jarvis-Turner",4,"pub"
1654,"2018-04-21 07:53:33","$10.11","4586962917519654607","Kevin Spencer",20,91,"Turner Ltd",4,"pub"
1086,"2018-11-11 03:57:27","$10.17","4586962917519654607","Kevin Spencer",20,105,"Garcia and Sons",4,"pub"
1907,"2018-07-01 04:06:59","$10.24","3535651398328201","Kevin Spencer",20,19,"Santos-Fitzgerald",4,"pub"
1167,"2018-09-21 06:00:15","$10.32","4506405265172173","Kevin Spencer",20,5,"Miller-Blevins",4,"pub"
1705,"2018-05-02 22:38:44","$10.41","3535651398328201","Kevin Spencer",20,12,"Bell, Gonzalez and Lowe",4,"pub"
965,"2018-07-07 17:29:33","$10.54","4586962917519654607","Kevin Spencer",20,106,"Carter-Blackwell",4,"pub"
1703,"2018-11-10 13:21:47","$10.61","4506405265172173","Kevin Spencer",20,123,"Boone, Davis and Townsend",4,"pub"
1563,"2018-07-12 18:38:55","$10.66","3535651398328201","Kevin Spencer",20,12,"Bell, Gonzalez and Lowe",4,"pub"
1136,"2018-04-13 10:39:30","$10.74","4586962917519654607","Kevin Spencer",20,125,"Russell and Sons",4,"pub"
1095,"2018-09-20 22:16:53","$10.99","4506405265172173","Kevin Spencer",20,37,"Nguyen, Bautista and Williams",4,"pub"
1455,"2018-05-21 17:36:30","$11.05","4586962917519654607","Kevin Spencer",20,60,"Smith-Richards",4,"pub"
1653,"2018-05-16 01:25:03","$11.24","3535651398328201","Kevin Spencer",20,35,"Jarvis-Turner",4,"pub"
1078,"2018-08-02 01:25:01","$11.35","4586962917519654607","Kevin Spencer",20,92,"Garcia-White",4,"pub"
1127,"2018-03-20 15:47:33","$11.54","4506405265172173","Kevin Spencer",20,53,"Wallace PLC",4,"pub"
1719,"2018-07-24 14:15:42","$12.76","3535651398328201","Kevin Spencer",20,92,"Garcia-White",4,"pub"
2842,"2018-02-26 07:31:20","$13.46","4586962917519654607","Kevin Spencer",20,21,"Robertson-Smith",4,"pub"
3286,"2018-01-31 23:44:43","$16.02","4506405265172173","Kevin Spencer",20,44,"Little-Floyd",4,"pub"
2716,"2018-09-22 00:47:43","$16.42","3535651398328201","Kevin Spencer",20,16,"Bryant, Thomas and Collins",4,"pub"
3049,"2018-07-24 17:42:47","$16.75","3535651398328201","Kevin Spencer",20,123,"Boone, Davis and Townsend",4,"pub"
2700,"2018-10-09 14:35:40","$16.82","4586962917519654607","Kevin Spencer",20,106,"Carter-Blackwell",4,"pub"
2813,"2018-05-14 20:33:47","$17.88","3535651398328201","Kevin Spencer",20,107,"Rowe-Abbott",4,"pub"
2620,"2018-03-08 20:28:05","$18.21","4586962917519654607","Kevin Spencer",20,101,"Whitehead-Sexton",4,"pub"
2765,"2018-05-11 12:43:50","$20.56","4586962917519654607","Kevin Spencer",20,90,"Brown-Cunningham",4,"pub"
2879,"2018-01-14 06:19:11","$21.11","3535651398328201","Kevin Spencer",20,74,"Skinner-Williams",4,"pub"
1937,"2018-01-12 23:38:53","$1.10","4506405265172173","Kevin Spencer",20,64,"Cline, Myers and Strong",1,"restaurant"
3426,"2018-11-20 12:30:13","$2.42","3535651398328201","Kevin Spencer",20,6,"Wilson and Sons",1,"restaurant"
1969,"2018-11-09 17:10:10","$2.45","4506405265172173","Kevin Spencer",20,72,"Lopez-Kelly",1,"restaurant"
820,"2018-09-25 16:20:26","$2.88","3535651398328201","Kevin Spencer",20,99,"Bond, Lewis and Rangel",1,"restaurant"
2159,"2018-10-07 23:02:22","$3.13","4586962917519654607","Kevin Spencer",20,8,"Russell-Thomas",1,"restaurant"
279,"2018-08-03 14:01:39","$4.00","4506405265172173","Kevin Spencer",20,64,"Cline, Myers and Strong",1,"restaurant"
2266,"2018-07-15 18:24:54","$4.39","4586962917519654607","Kevin Spencer",20,64,"Cline, Myers and Strong",1,"restaurant"
2444,"2018-04-16 09:52:40","$4.54","3535651398328201","Kevin Spencer",20,50,"Johnson-Watts",1,"restaurant"
1950,"2018-04-13 07:00:05","$4.72","4586962917519654607","Kevin Spencer",20,51,"Fisher-Bolton",1,"restaurant"
2105,"2018-06-07 17:23:15","$4.78","4506405265172173","Kevin Spencer",20,108,"Best Inc",1,"restaurant"
407,"2018-05-01 03:20:55","$4.79","3535651398328201","Kevin Spencer",20,119,"Henderson and Sons",1,"restaurant"
2346,"2018-04-13 09:49:49","$4.87","4506405265172173","Kevin Spencer",20,50,"Johnson-Watts",1,"restaurant"
139,"2018-01-04 11:15:55","$5.72","3535651398328201","Kevin Spencer",20,99,"Bond, Lewis and Rangel",1,"restaurant"
243,"2018-10-15 03:29:58","$5.82","4586962917519654607","Kevin Spencer",20,72,"Lopez-Kelly",1,"restaurant"
27,"2018-03-25 05:17:49","$6.70","4586962917519654607","Kevin Spencer",20,95,"Baxter-Smith",1,"restaurant"
406,"2018-12-25 23:31:00","$8.20","3535651398328201","Kevin Spencer",20,10,"Herrera Group",1,"restaurant"
1721,"2018-10-25 04:04:38","$10.01","4506405265172173","Kevin Spencer",20,131,"Harrison, Newton and Hansen",1,"restaurant"
1427,"2018-04-09 04:09:54","$10.01","3535651398328201","Kevin Spencer",20,54,"Berry-Lopez",1,"restaurant"
1517,"2018-12-13 21:58:52","$10.39","4506405265172173","Kevin Spencer",20,95,"Baxter-Smith",1,"restaurant"
1613,"2018-08-06 04:41:25","$10.52","4586962917519654607","Kevin Spencer",20,124,"Mccarty PLC",1,"restaurant"
1200,"2018-08-05 17:33:08","$10.53","4506405265172173","Kevin Spencer",20,119,"Henderson and Sons",1,"restaurant"
1236,"2018-07-04 11:19:27","$10.58","4586962917519654607","Kevin Spencer",20,77,"Brown, Ballard and Glass",1,"restaurant"
1873,"2018-06-02 09:10:25","$10.61","4586962917519654607","Kevin Spencer",20,71,"Greene LLC",1,"restaurant"
1807,"2018-07-23 23:27:11","$10.97","4506405265172173","Kevin Spencer",20,79,"Lee LLC",1,"restaurant"
1221,"2018-10-16 22:46:51","$10.99","4506405265172173","Kevin Spencer",20,47,"Martin Inc",1,"restaurant"
1336,"2018-11-29 22:36:18","$11.08","4586962917519654607","Kevin Spencer",20,36,"Hamilton-Mcfarland",1,"restaurant"
1509,"2018-01-23 01:51:00","$11.30","4506405265172173","Kevin Spencer",20,134,"Jenkins, Peterson and Beck",1,"restaurant"
1680,"2018-11-11 15:27:28","$11.30","4506405265172173","Kevin Spencer",20,75,"Martinez Group",1,"restaurant"
1556,"2018-02-10 11:56:25","$11.33","4506405265172173","Kevin Spencer",20,10,"Herrera Group",1,"restaurant"
1317,"2018-03-25 17:32:11","$11.37","4506405265172173","Kevin Spencer",20,36,"Hamilton-Mcfarland",1,"restaurant"
1924,"2018-10-23 10:54:10","$11.43","4586962917519654607","Kevin Spencer",20,131,"Harrison, Newton and Hansen",1,"restaurant"
2465,"2018-04-14 03:22:56","$13.25","3535651398328201","Kevin Spencer",20,2,"Riggs-Adams",1,"restaurant"
1882,"2018-08-16 00:43:20","$13.28","4506405265172173","Kevin Spencer",20,47,"Martin Inc",1,"restaurant"
2694,"2018-01-04 19:24:31","$14.31","4586962917519654607","Kevin Spencer",20,134,"Jenkins, Peterson and Beck",1,"restaurant"
3277,"2018-11-05 04:06:33","$16.05","4586962917519654607","Kevin Spencer",20,102,"Walters-Ward",1,"restaurant"
2571,"2018-07-21 11:17:58","$16.53","4586962917519654607","Kevin Spencer",20,1,"Murphy, Heath and Fields",1,"restaurant"
3167,"2018-07-29 09:00:39","$16.57","4586962917519654607","Kevin Spencer",20,51,"Fisher-Bolton",1,"restaurant"
3084,"2018-04-27 12:22:04","$16.78","4586962917519654607","Kevin Spencer",20,108,"Best Inc",1,"restaurant"
3246,"2018-06-26 17:36:06","$17.44","3535651398328201","Kevin Spencer",20,102,"Walters-Ward",1,"restaurant"
3237,"2018-02-05 17:36:46","$17.70","3535651398328201","Kevin Spencer",20,50,"Johnson-Watts",1,"restaurant"
3291,"2018-01-06 08:42:50","$18.72","3535651398328201","Kevin Spencer",20,76,"Lowe PLC",1,"restaurant"
3112,"2018-08-18 02:28:07","$19.50","4506405265172173","Kevin Spencer",20,131,"Harrison, Newton and Hansen",1,"restaurant"
2632,"2018-11-09 19:38:36","$20.27","3535651398328201","Kevin Spencer",20,75,"Martinez Group",1,"restaurant"
1982,"2018-10-01 14:17:10","$1.31","4279104135293225293","Dana Washington",21,42,"Kennedy-Chen",3,"bar"
836,"2018-09-12 17:29:38","$3.26","4279104135293225293","Dana Washington",21,132,"Pugh-Williams",3,"bar"
509,"2018-11-14 14:17:47","$4.48","4279104135293225293","Dana Washington",21,42,"Kennedy-Chen",3,"bar"
381,"2018-11-09 14:45:35","$5.28","4279104135293225293","Dana Washington",21,22,"Dalton, Cameron and Jones",3,"bar"
1745,"2018-09-07 13:08:57","$10.09","4279104135293225293","Dana Washington",21,4,"Mccarty-Thomas",3,"bar"
1176,"2018-04-13 07:16:33","$10.78","4279104135293225293","Dana Washington",21,112,"Greer Inc",3,"bar"
1030,"2018-03-06 20:15:28","$12.60","4279104135293225293","Dana Washington",21,59,"Williams Group",3,"bar"
2946,"2018-08-03 22:50:57","$17.95","4279104135293225293","Dana Washington",21,112,"Greer Inc",3,"bar"
3278,"2018-01-17 00:03:25","$18.05","4279104135293225293","Dana Washington",21,133,"Scott, Hess and Finley",3,"bar"
2802,"2018-04-13 18:15:02","$19.60","4279104135293225293","Dana Washington",21,85,"Patton-Rivera",3,"bar"
3189,"2018-03-18 22:43:09","$20.38","4279104135293225293","Dana Washington",21,56,"Smith PLC",3,"bar"
36,"2018-05-15 01:30:29","$2.50","4279104135293225293","Dana Washington",21,104,"Mcdaniel, Hines and Mcfarland",2,"coffee shop"
737,"2018-07-19 11:34:16","$3.74","4279104135293225293","Dana Washington",21,128,"Pitts, Salinas and Garcia",2,"coffee shop"
1091,"2018-10-07 22:35:12","$10.91","4279104135293225293","Dana Washington",21,110,"Rodriguez, Dunlap and Nunez",2,"coffee shop"
1405,"2018-01-31 18:25:03","$11.25","4279104135293225293","Dana Washington",21,127,"Williams, Wright and Wagner",2,"coffee shop"
2904,"2018-04-09 18:40:01","$17.76","4279104135293225293","Dana Washington",21,116,"Ferguson Ltd",2,"coffee shop"
3325,"2018-10-19 01:45:11","$18.25","4279104135293225293","Dana Washington",21,150,"Johnson and Sons",2,"coffee shop"
3145,"2018-11-23 22:58:40","$20.09","4279104135293225293","Dana Washington",21,113,"Edwards-Aguirre",2,"coffee shop"
2090,"2018-03-16 06:18:36","$2.57","4279104135293225293","Dana Washington",21,147,"Marshall-Lopez",5,"food truck"
2004,"2018-12-16 22:27:59","$2.58","4279104135293225293","Dana Washington",21,93,"Rodriguez-Parker",5,"food truck"
435,"2018-12-15 23:31:23","$3.21","4279104135293225293","Dana Washington",21,24,"Rodgers, Johnston and Macias",5,"food truck"
2214,"2018-02-22 05:56:02","$3.54","4279104135293225293","Dana Washington",21,82,"Day-Murray",5,"food truck"
1248,"2018-07-25 00:49:03","$10.41","4279104135293225293","Dana Washington",21,32,"Norton, Burton and Smith",5,"food truck"
1797,"2018-12-18 07:45:28","$11.70","4279104135293225293","Dana Washington",21,80,"Kelly, Dyer and Schmitt",5,"food truck"
1223,"2018-08-04 20:11:14","$11.74","4279104135293225293","Dana Washington",21,88,"Armstrong PLC",5,"food truck"
1655,"2018-09-03 11:17:44","$11.75","4279104135293225293","Dana Washington",21,46,"Miller, Chavez and Cobb",5,"food truck"
2646,"2018-01-30 06:49:12","$15.97","4279104135293225293","Dana Washington",21,82,"Day-Murray",5,"food truck"
2892,"2018-08-11 20:11:16","$16.18","4279104135293225293","Dana Washington",21,139,"Kidd-Lopez",5,"food truck"
534,"2018-07-14 19:07:59","$1.14","4279104135293225293","Dana Washington",21,74,"Skinner-Williams",4,"pub"
3392,"2018-05-29 12:24:49","$2.68","4279104135293225293","Dana Washington",21,44,"Little-Floyd",4,"pub"
320,"2018-10-17 02:48:11","$3.39","4279104135293225293","Dana Washington",21,123,"Boone, Davis and Townsend",4,"pub"
524,"2018-09-03 18:38:42","$3.79","4279104135293225293","Dana Washington",21,11,"Stanton Group",4,"pub"
167,"2018-08-27 03:51:59","$3.82","4279104135293225293","Dana Washington",21,16,"Bryant, Thomas and Collins",4,"pub"
2347,"2018-08-17 17:12:06","$3.89","4279104135293225293","Dana Washington",21,92,"Garcia-White",4,"pub"
516,"2018-08-23 19:26:25","$6.16","4279104135293225293","Dana Washington",21,58,"Young, Hull and Williams",4,"pub"
231,"2018-01-28 20:44:10","$6.52","4279104135293225293","Dana Washington",21,44,"Little-Floyd",4,"pub"
1230,"2018-11-25 14:43:24","$10.01","4279104135293225293","Dana Washington",21,57,"Thornton-Williams",4,"pub"
1131,"2018-10-22 22:48:59","$10.04","4279104135293225293","Dana Washington",21,11,"Stanton Group",4,"pub"
1744,"2018-10-06 05:06:11","$10.35","4279104135293225293","Dana Washington",21,16,"Bryant, Thomas and Collins",4,"pub"
1528,"2018-10-09 15:42:39","$10.49","4279104135293225293","Dana Washington",21,65,"Allen, Ramos and Carroll",4,"pub"
1717,"2018-09-09 22:02:11","$10.50","4279104135293225293","Dana Washington",21,5,"Miller-Blevins",4,"pub"
899,"2018-02-01 11:15:49","$10.65","4279104135293225293","Dana Washington",21,65,"Allen, Ramos and Carroll",4,"pub"
1298,"2018-02-24 04:59:23","$11.36","4279104135293225293","Dana Washington",21,45,"Velazquez Ltd",4,"pub"
961,"2018-07-07 21:50:49","$11.62","4279104135293225293","Dana Washington",21,125,"Russell and Sons",4,"pub"
2511,"2018-07-11 09:57:31","$14.80","4279104135293225293","Dana Washington",21,58,"Young, Hull and Williams",4,"pub"
2687,"2018-04-18 21:26:08","$16.06","4279104135293225293","Dana Washington",21,57,"Thornton-Williams",4,"pub"
2483,"2018-06-27 04:52:17","$17.03","4279104135293225293","Dana Washington",21,53,"Wallace PLC",4,"pub"
2964,"2018-04-07 15:21:18","$17.64","4279104135293225293","Dana Washington",21,65,"Allen, Ramos and Carroll",4,"pub"
2815,"2018-11-12 12:43:13","$18.89","4279104135293225293","Dana Washington",21,21,"Robertson-Smith",4,"pub"
632,"2018-09-22 16:17:08","$0.83","4279104135293225293","Dana Washington",21,79,"Lee LLC",1,"restaurant"
644,"2018-08-18 15:34:57","$1.56","4279104135293225293","Dana Washington",21,131,"Harrison, Newton and Hansen",1,"restaurant"
3351,"2018-11-20 02:07:44","$2.96","4279104135293225293","Dana Washington",21,75,"Martinez Group",1,"restaurant"
3427,"2018-09-13 14:06:01","$3.15","4279104135293225293","Dana Washington",21,79,"Lee LLC",1,"restaurant"
2234,"2018-11-26 22:32:46","$4.24","4279104135293225293","Dana Washington",21,71,"Greene LLC",1,"restaurant"
327,"2018-04-08 09:08:35","$4.34","4279104135293225293","Dana Washington",21,71,"Greene LLC",1,"restaurant"
493,"2018-08-22 20:19:14","$4.58","4279104135293225293","Dana Washington",21,55,"Johnson, Rivas and Anderson",1,"restaurant"
349,"2018-05-30 13:56:39","$4.61","4279104135293225293","Dana Washington",21,72,"Lopez-Kelly",1,"restaurant"
2351,"2018-11-28 07:16:22","$5.17","4279104135293225293","Dana Washington",21,2,"Riggs-Adams",1,"restaurant"
115,"2018-05-04 13:52:58","$6.82","4279104135293225293","Dana Washington",21,2,"Riggs-Adams",1,"restaurant"
398,"2018-04-08 05:03:56","$7.18","4279104135293225293","Dana Washington",21,50,"Johnson-Watts",1,"restaurant"
974,"2018-02-24 19:19:15","$10.16","4279104135293225293","Dana Washington",21,2,"Riggs-Adams",1,"restaurant"
1243,"2018-01-30 17:53:56","$10.85","4279104135293225293","Dana Washington",21,64,"Cline, Myers and Strong",1,"restaurant"
1568,"2018-03-19 23:50:08","$11.05","4279104135293225293","Dana Washington",21,36,"Hamilton-Mcfarland",1,"restaurant"
1454,"2018-10-03 21:17:44","$11.41","4279104135293225293","Dana Washington",21,2,"Riggs-Adams",1,"restaurant"
1586,"2018-11-06 00:11:35","$12.16","4279104135293225293","Dana Washington",21,64,"Cline, Myers and Strong",1,"restaurant"
2955,"2018-06-13 08:46:29","$17.56","4279104135293225293","Dana Washington",21,102,"Walters-Ward",1,"restaurant"
2942,"2018-10-06 18:18:03","$20.69","4279104135293225293","Dana Washington",21,1,"Murphy, Heath and Fields",1,"restaurant"
3368,"2018-03-12 21:31:02","$1.62","501809222273","Austin Johnson",22,70,"White-Hall",3,"bar"
2085,"2018-02-08 08:36:01","$2.48","501809222273","Austin Johnson",22,85,"Patton-Rivera",3,"bar"
859,"2018-02-07 23:35:00","$2.87","501809222273","Austin Johnson",22,70,"White-Hall",3,"bar"
416,"2018-01-12 13:59:09","$4.45","501809222273","Austin Johnson",22,85,"Patton-Rivera",3,"bar"
379,"2018-01-09 11:14:56","$7.07","501809222273","Austin Johnson",22,136,"Martinez-Robinson",3,"bar"
18,"2018-11-23 17:40:55","$7.61","501809222273","Austin Johnson",22,133,"Scott, Hess and Finley",3,"bar"
1578,"2018-12-31 01:04:41","$10.01","501809222273","Austin Johnson",22,38,"Brown LLC",3,"bar"
144,"2018-02-27 12:53:43","$11.36","501809222273","Austin Johnson",22,136,"Martinez-Robinson",3,"bar"
1121,"2018-10-07 11:17:07","$12.19","501809222273","Austin Johnson",22,56,"Smith PLC",3,"bar"
3242,"2018-08-16 16:50:48","$13.75","501809222273","Austin Johnson",22,59,"Williams Group",3,"bar"
3229,"2018-11-10 10:49:54","$14.03","501809222273","Austin Johnson",22,145,"Hood-Phillips",3,"bar"
3215,"2018-09-28 16:55:02","$15.22","501809222273","Austin Johnson",22,97,"Ruiz-Chavez",3,"bar"
3106,"2018-03-30 15:39:04","$19.87","501809222273","Austin Johnson",22,33,"Vasquez-Parker",3,"bar"
2326,"2018-08-15 19:32:31","$1.29","501809222273","Austin Johnson",22,129,"Sweeney-Paul",2,"coffee shop"
2073,"2018-08-27 21:38:29","$1.79","501809222273","Austin Johnson",22,14,"Osborne-Page",2,"coffee shop"
845,"2018-04-22 04:22:49","$1.81","501809222273","Austin Johnson",22,116,"Ferguson Ltd",2,"coffee shop"
703,"2018-12-27 12:21:30","$2.15","501809222273","Austin Johnson",22,43,"Wallace and Sons",2,"coffee shop"
843,"2018-12-02 04:52:05","$2.15","501809222273","Austin Johnson",22,84,"Marshall-Rojas",2,"coffee shop"
3334,"2018-10-11 22:29:56","$2.95","501809222273","Austin Johnson",22,103,"Jones, Clark and Hoover",2,"coffee shop"
362,"2018-08-18 23:56:34","$3.22","501809222273","Austin Johnson",22,20,"Kim-Lopez",2,"coffee shop"
476,"2018-12-01 13:28:12","$3.23","501809222273","Austin Johnson",22,14,"Osborne-Page",2,"coffee shop"
3472,"2018-07-21 10:54:25","$3.46","501809222273","Austin Johnson",22,118,"Maldonado Group",2,"coffee shop"
2280,"2018-06-02 22:22:43","$4.23","501809222273","Austin Johnson",22,14,"Osborne-Page",2,"coffee shop"
1752,"2018-02-02 17:56:30","$10.15","501809222273","Austin Johnson",22,127,"Williams, Wright and Wagner",2,"coffee shop"
1869,"2018-09-02 05:01:58","$10.25","501809222273","Austin Johnson",22,3,"Sanders, Parks and Mcfarland",2,"coffee shop"
1077,"2018-01-03 18:16:55","$10.27","501809222273","Austin Johnson",22,84,"Marshall-Rojas",2,"coffee shop"
1089,"2018-05-14 18:41:36","$10.29","501809222273","Austin Johnson",22,109,"Collins LLC",2,"coffee shop"
1330,"2018-09-10 07:53:03","$10.38","501809222273","Austin Johnson",22,43,"Wallace and Sons",2,"coffee shop"
1900,"2018-05-08 23:52:24","$10.52","501809222273","Austin Johnson",22,118,"Maldonado Group",2,"coffee shop"
1340,"2018-01-08 04:29:20","$10.64","501809222273","Austin Johnson",22,116,"Ferguson Ltd",2,"coffee shop"
1641,"2018-07-02 18:09:39","$11.15","501809222273","Austin Johnson",22,129,"Sweeney-Paul",2,"coffee shop"
1623,"2018-07-21 09:34:52","$12.16","501809222273","Austin Johnson",22,116,"Ferguson Ltd",2,"coffee shop"
1104,"2018-05-21 17:01:27","$12.35","501809222273","Austin Johnson",22,113,"Edwards-Aguirre",2,"coffee shop"
2683,"2018-02-18 13:04:21","$14.91","501809222273","Austin Johnson",22,103,"Jones, Clark and Hoover",2,"coffee shop"
3197,"2018-03-09 11:41:54","$15.72","501809222273","Austin Johnson",22,68,"Ramirez-Carr",2,"coffee shop"
3249,"2018-11-05 16:53:13","$18.35","501809222273","Austin Johnson",22,111,"Padilla-Clements",2,"coffee shop"
3458,"2018-06-18 14:11:39","$1.42","501809222273","Austin Johnson",22,140,"Wheeler-Moreno",5,"food truck"
2113,"2018-04-26 22:04:05","$2.51","501809222273","Austin Johnson",22,82,"Day-Murray",5,"food truck"
334,"2018-11-29 18:28:34","$3.83","501809222273","Austin Johnson",22,34,"Combs-Jones",5,"food truck"
302,"2018-01-20 04:32:42","$4.51","501809222273","Austin Johnson",22,83,"Solis Group",5,"food truck"
237,"2018-09-18 00:19:23","$4.79","501809222273","Austin Johnson",22,138,"Mccullough-Murphy",5,"food truck"
